Rating,Description,Pros,Cons,Author Info,Resignation Reason
4.0,Good but lots of politics,"Great benefits, and solid WLB - some weeks end up being hectic but it really depends on your org / manager",Lots of politics and red tape. Sometimes your impact will feel low because 10 people and departments have to sign off on things. PTO policy / accrual is great if you've been there for 5 years but not so good early on.,"Verified User Current Employee  b****  Applications Developer I - Feb 13, 2022",
5.0,Great work life balance,Great leadership team and strong strategic focus on the biggest outcomes.,Limited upside and compensation and lack of structure around career growth.,"Verified User Current Employee  h******  Manager, Business Development - Feb 10, 2022",
2.0,Politics and favoritism ,There are some good people still trying to do something good. ,"It is not a technology company, it is a traditional corporation. ","Verified User Current Employee  h*******  Tax Analyst - Feb 9, 2022",
4.0,Great for WLB,Compensation  depends on the role. Tech track has better pay,No growth. Intuit is sitting on a cash cow.. lack of green field development. Most of the projects are to tweak or upgrade current platform. ,"Verified User Current Employee  x*****  Program Manager III - Feb 8, 2022",
2.0,No career growth,Good WLB. Culture can be good depending on the team.,"Politics prevents you from doing your job, and makes for a stressful environment.","Verified User Current Employee  i********  Engineer II - Feb 7, 2022",
3.0,Not for everyone,"The benefits are top notch.  If you're looking for career growth, this is a good place to be because you will be given opportunities to let your work shine.  There's a strong focus on professional development.  Stable company, stable products that are still growing.  You'll be surrounded by colleagues who are smart, hard working, and ambitious with their careers.","WLB can be pretty bad (though I'm guessing this can really depend on the team).  There's a culture of escalation if something doesn't go well (i.e., lack of engagement, not performing, not delivering work promptly, etc.).  Very hierarchical org, meaning you have to bow down to those more senior than you, especially senior leadership.","Verified User Current Employee  g*****  Data Scientist Manager - Feb 4, 2022",
4.0,Grat place to work,Been able to grow my career at a pretty fast rate - moved from a strategy team to product management within ~1 year. Have been feeling challenged and supported.,"A lot of bureaucracy, hierarchy, red tape in decision-making. Makes it difficult to get things done.","Verified User Current Employee  a********  Product Manager - Feb 4, 2022",
3.0,It depends on your team!,"If you report to a good manager, you are going to love it here since they'll help you grow. It helps that the company has some monopoly over tax stuff and under new CEO is just going to go up.",There are politics that one would have to deal with sooner or later. The culture is not as good as before cuz all good people are leaving.,"Verified User Current Employee  Y*****  Software Engineer II - Feb 4, 2022",
5.0,Great so far,"Great work life balance, learning a lot and great benefits",not the most interesting software to make but whatever ,"Verified User Current Employee  H*****  Software Engineer II - Feb 4, 2022",
5.0,Amazing WLB,"Great work life balance, nice teammates, Open to remote workers","Compensation not on par with some other tech companies, same with benefits ","Verified User Current Employee  l*****  Software Engineer - Feb 4, 2022",
4.0,"Great work life balance, great people, compensation lacking","Great work life balance, great people, supportive managers , good benefits ",Compensation does not compare to top level companies and even the next tier . Politics when it comes to promotions,"Verified User Current Employee  t********  Software Engineer II - Feb 3, 2022",
3.0,Work life balance is good. Low end on compensation ,Work life balance is generally good. Good benefit including 401k match,Poor documentation; pm run the show; compensation is generally lower than industry ,"Verified User Current Employee  v*****  Data Scientist - Feb 3, 2022",
3.0,Comparatively good WLB heavy politics mediocre work,Work Life Balance is better than avg. Share is doing good . Company spends a lot on employee benefit  trinkets ,"It's a very political organization , with technically mediocre leadership . The only way for career growth is  by belonging to one of the patronage network . Mediocre work. Avg.","Verified User Current Employee  e******  Staff Engineer - Feb 3, 2022",
3.0,Great work life balance,"Great work life balance, compensation is good. Focus on company culture. ",No scope for career growth as there are too many people competing for the same limited number of staff/manager/architect positions.,"Verified User Current Employee  M*****  Software Engineer - Feb 2, 2022",
4.0,Great work life balance,"Kind, smart coworkers and leaders. We're all here to help each other out.",Lack of clear product strategy & vision with the product I'm working on.,"Verified User Current Employee  e********  Senior Product Manager - Feb 2, 2022",
