Rating,Description,Pros,Cons,Author Info,Resignation Reason
4,Great place to work but compensation isn't top notch,"Great work life balance, peers, and food Code quality and learning from peers is best in the industry",Compensation is low for similar companiesCareer growth is limited,"Verified User Current Employee x***** Software Engineer - Apr 26, 2022",
5,"Great culture, great products","Huge impact, good people, and complex problems for you to work through as a PM","Can move slowly, and as the company has grown — lots of risk aversion for taking on new bets","Verified User Current Employee f***** Product Manager III - Apr 26, 2022",
4,"Great place to start your career, safe mobility",- excellent internal mobility - transfer between teams to get broad experience,"- drastically different WLB, competence between teams and orgs. Can get paid the same to due 1/10th of the work depending on where you are.","Verified User Current Employee t********* Product Manager - Apr 26, 2022",
5,Great work life balance,Team is super supportive whenever u need them. I got say I love my team and job,Design doc takes a long time. People have opinions about everything and make things hard to move forward,"Verified User Current Employee V***** Software Developer II - Apr 26, 2022",
5,Its chill,Awesome coworkersGood compCool perksGreat wlbFree food,Slowish promo process A lot of waiting to get tasks done,"Verified User Current Employee p********* Software Engineer - Apr 26, 2022",
5,Great work life balance,- WL balance- greatperks- bright peers- good pay,- big and slow moving- lots of proccess- quality work is boring,"Verified User Current Employee b***** Software Engineer - Apr 26, 2022",
5,Great work life balance,"Great career growth, great people to work with. Great culture.",I haven't come across any downsides of working for Google.,"Verified User Current Employee o***** Software Engineer - Apr 26, 2022",
5,Lots of opportunities but requires motivation,"Very smart coworkers, great dev tools, good perks, decent comp.","Upper management seems clueless about direction (potentially getting better but /shrug), promotion process is a slog and greatly biased against you, easy to work to many hours if you aren't careful.","Verified User Current Employee l******* Staff Security Engineer - Apr 26, 2022",
5,awesome place,challenging problemssuper intelligent team matescutting edge tech stack,hard to grow given that you are competing with top of the top talent,"Verified User Current Employee p***** Senior Software Engineer - Apr 26, 2022",
5,Great work life balance,Great teammates eta water withExcellent benefitsExciting projects to work on,Not I can think of. Everything is good so far,"Verified User Current Employee D***** Data Analyst - Apr 26, 2022",
5,Perfect job,"All you can think of really, TC, prestige, impact, products",Only slightly slower promo process compared to rest of tech,"Verified User Current Employee J***** Software Developer - Apr 26, 2022",
5,Great work life balance,I'm sure it varies on the team but my team has good work life balance. - free food - great 401k,Being that it's such a huge company it's sometimes hard to feel like you're creating company impact,"Verified User Current Employee B***** Systems Administrator II - Apr 26, 2022",
5,Great work life balance but slow career trajectory.,Great work life balance. People are very respectful all around the company.,Slow career growth and overall slow moving company. Not much visibility at the higher level.,"Verified User Current Employee 1**** Software Engineer - Apr 25, 2022",
5,Slow career progression but good wlb,"Great culture, people, perks, wlb, groups, tech events, morale, stock","slow in many areas such as career growth, nit picky code reviews","Verified User Current Employee w*** Staff Software Engineer - Apr 25, 2022",
5,Being TVC is different than FT,Collaboration with googlers.High expectations Learning experience Work life balance,"I cannot give suggestions , I just follow orders .Everything is in-house","Verified User Current Employee T***** Software Engineer, Front End - Apr 25, 2022",
3,Great work life balance but poor career growth opportunities. Everything else medium.,Great work life balance. It feels like everyone really respects you and wants you to help you get stuff done.,"Mostly the career growth options are very limited. Beyond this, everyone seems to be fighting to the death over impactful projects. You can do very well at Google if you are willing to coast but if you start talking about moving up people would rather block you, hire someone over you, etc.","Verified User Current Employee Q******* Software Engineer III - Apr 25, 2022",
